x,y,mag_u,real_u,imag_u
0.00505050505050505,0,0.0365709968812656,0.0293685591743975,0.0258866665132707
0.0151515151515152,0,0.0494660705872503,0.0598435702856327,-0.00252481583915449
0.0252525252525253,0,0.0564247965502917,0.0589262466537397,-0.0207864599968033
0.0353535353535354,0,0.0527486375593355,0.0577347541964502,-0.0123593221394479
0.0454545454545455,0,0.0434413631170529,0.0388852286354619,-0.0355237015839812
0.0555555555555556,0,0.0447072647012,0.0134779844077635,-0.0375734046792231
0.0656565656565657,0,0.0621127556944511,-0.0332883601403049,-0.0600459253599286
0.0757575757575758,0,0.0782645459685211,-0.0509068724439402,-0.0070080670967631
0.0858585858585859,0,0.0826614783010635,-0.0823294186469021,7.88699622920079e-05
0.095959595959596,0,0.0796192925612562,-0.0693578474574274,0.0548969432373229
0.106060606060606,0,0.0827399362633115,-0.00800115349845269,0.073221394981853
0.116161616161616,0,0.0929024442160855,0.00783087937096587,0.0894195686605635
0.126262626262626,0,0.0968081901478939,0.0545052065279201,0.0896238806457641
0.136363636363636,0,0.0887256157387573,0.0879107923905906,0.0550873583809129
0.146464646464646,0,0.0758689286423636,0.0775362152858012,-0.0076236665083089
0.156565656565657,0,0.0688924539884272,0.0842253039232353,-0.0453903750307157
0.166666666666667,0,0.0691090259633181,0.0686837019139753,-0.0581837251693678
0.176767676767677,0,0.0730233911474239,0.0547426479429434,-0.0723735619582926
0.186868686868687,0,0.0803732113454059,0.0399357058685732,-0.0614462210861764
0.196969696969697,0,0.0903568952296325,0.0529224933194523,-0.0841010720198198
0.207070707070707,0,0.102356772702126,0.0052112014128124,-0.104516158364737
0.217171717171717,0,0.117256594870888,-0.00810098167076712,-0.135711556554413
0.227272727272727,0,0.132148355326562,-0.043339100737119,-0.109427866410184
0.237373737373737,0,0.139990024764907,-0.0884633723695889,-0.099857194503826
0.247474747474747,0,0.136432502871837,-0.0991508700412013,-0.0799521499102134
0.257575757575758,0,0.123879585169207,-0.084619203562631,-0.0362329442405849
0.267676767676768,0,0.109993328554841,-0.0916668017254528,-0.0462955759106312
0.277777777777778,0,0.105130815883574,-0.0951367431920753,-0.029949016160936
0.287878787878788,0,0.118745893915014,-0.0976985486199154,-0.047309781324145
0.297979797979798,0,0.149524402528991,-0.12479973128815,-0.0676640068028226
0.308080808080808,0,0.185371518999138,-0.183216439867588,-0.0949873343574091
0.318181818181818,0,0.213816348319173,-0.202998722195409,-0.0781242021495179
0.328282828282828,0,0.227443093819763,-0.199352804341589,-0.0769893038037878
0.338383838383838,0,0.224919466568091,-0.21785099239968,-0.0707940786857991
0.348484848484848,0,0.211710672089876,-0.193944022616693,-0.0799310846007368
0.358585858585859,0,0.203375851896232,-0.194054710927633,-0.0801857878032619
0.368686868686869,0,0.22274600743052,-0.160736202193876,-0.165084748083995
0.378787878787879,0,0.275286112337951,-0.145342422930226,-0.230777739825816
0.388888888888889,0,0.340452693188142,-0.173668350161413,-0.320199869499685
0.398989898989899,0,0.393621273073192,-0.14839406793542,-0.366715219585067
0.409090909090909,0,0.419511066223192,-0.134246780026145,-0.443474326584396
0.419191919191919,0,0.419087721777498,-0.0842531353272864,-0.428201111220348
0.429292929292929,0,0.419232697226083,0.041061664021881,-0.437102140979515
0.439393939393939,0,0.472026657321855,0.181848076012051,-0.437733343287323
0.449494949494949,0,0.607799305723073,0.388197483785526,-0.444281354483543
0.45959595959596,0,0.801763532768508,0.631375838882098,-0.476931513506579
0.46969696969697,0,1.00853536516498,0.855217672172296,-0.484560037133595
0.47979797979798,0,1.18737754391721,1.03587582973786,-0.558074159407634
0.48989898989899,0,1.30751455305289,1.14884595449815,-0.581209389043891
0.5,0,1.34980015265078,1.21920617575821,-0.609559665003579
0.51010101010101,0,1.30762953118543,1.15083954007895,-0.58432401608973
0.52020202020202,0,1.187609754151,1.05413003288586,-0.568675513892214
0.53030303030303,0,1.00888071062482,0.88053747216786,-0.511187857462621
0.54040404040404,0,0.802193232842961,0.648413655154407,-0.460340570309731
0.55050505050505,0,0.608229031671689,0.419978570852416,-0.435543580329302
0.560606060606061,0,0.47229303670403,0.203875526451696,-0.433245433925792
0.570707070707071,0,0.419201878388828,0.0216775085789669,-0.439841946980696
0.580808080808081,0,0.418826165515703,-0.0709869777680842,-0.392464943979236
0.590909090909091,0,0.419165064599879,-0.117661811841923,-0.369485522440976
0.601010101010101,0,0.393291706082859,-0.12851623688307,-0.360706467772314
0.611111111111111,0,0.340191999209558,-0.160391430531339,-0.31698237607417
0.621212121212121,0,0.275121907206752,-0.17637781679673,-0.211489013842546
0.631313131313131,0,0.222701334030325,-0.159340808019298,-0.161450210387305
0.641414141414141,0,0.203461266945637,-0.174855290083137,-0.101199025563577
0.651515151515152,0,0.21190659969434,-0.205468496724187,-0.0507028752207027
0.661616161616162,0,0.225207551380513,-0.233590220709631,-0.0776557470583614
0.671717171717172,0,0.227815845887343,-0.188532156048642,-0.0972530719520547
0.681818181818182,0,0.214261826003411,-0.23054633667638,-0.0770369670380679
0.691919191919192,0,0.185859995794027,-0.172335355139522,-0.0795482649248052
0.702020202020202,0,0.149997481164532,-0.149499669360701,-0.0716842523670929
0.712121212121212,0,0.11911094561929,-0.115703874292844,-0.0457688770686503
0.722222222222222,0,0.105308028111683,-0.0944227826448788,-0.0211423893389776
0.732323232323232,0,0.110019561789844,-0.102529349216316,-0.0209710203872779
0.742424242424242,0,0.123855504431234,-0.122863523706207,-0.0588101641379462
0.752525252525253,0,0.136426793290832,-0.100387881862827,-0.0676484588018045
