x,y,u
0.00505050505050505,0,0.934595474939776
0.0151515151515152,0,0.921655523976234
0.0252525252525253,0,0.937944788956536
0.0353535353535354,0,0.975441192338433
0.0454545454545455,0,1.02271399224611
0.0555555555555556,0,1.06602438278375
0.0656565656565657,0,1.09316226681635
0.0757575757575758,0,1.09472830766063
0.0858585858585859,0,1.0681802430587
0.095959595959596,0,1.02011121235454
0.106060606060606,0,0.964147380540158
0.116161616161616,0,0.918605735292803
0.126262626262626,0,0.895715955687144
0.136363636363636,0,0.896051479054495
0.146464646464646,0,0.910206735140012
0.156565656565657,0,0.927496735108435
0.166666666666667,0,0.944471504529456
0.176767676767677,0,0.966014773383308
0.186868686868687,0,1.00246801613766
0.196969696969697,0,1.05971442221043
0.207070707070707,0,1.13230396918291
0.217171717171717,0,1.2047969717607
0.227272727272727,0,1.25779886573096
0.237373737373737,0,1.2716966318621
0.247474747474747,0,1.23662820514004
0.257575757575758,0,1.15625478953541
0.267676767676768,0,1.04728544485837
0.277777777777778,0,0.936607764407596
0.287878787878788,0,0.859550678149178
0.297979797979798,0,0.861704620203296
0.308080808080808,0,0.965219372955472
0.318181818181818,0,1.14929384390693
0.328282828282828,0,1.3776281874184
0.338383838383838,0,1.62332758933598
0.348484848484848,0,1.87154230413297
0.358585858585859,0,2.10955338206084
0.368686868686869,0,2.32477225560027
0.378787878787879,0,2.50357237445684
0.388888888888889,0,2.63099454513729
0.398989898989899,0,2.69386214177937
0.409090909090909,0,2.68138826289818
0.419191919191919,0,2.58572388658073
0.429292929292929,0,2.41388499976799
0.439393939393939,0,2.17568608896707
0.449494949494949,0,1.88696136544961
0.45959595959596,0,1.56799595761719
0.46969696969697,0,1.24122502500695
0.47979797979798,0,0.929985133286839
0.48989898989899,0,0.656859259294504
0.5,0,0.443390546529969
0.51010101010101,0,0.322807288760724
0.52020202020202,0,0.323694455128733
0.53030303030303,0,0.403269214778354
0.54040404040404,0,0.494352467069747
0.55050505050505,0,0.572642310283437
0.560606060606061,0,0.621952331937552
0.570707070707071,0,0.634368516617626
0.580808080808081,0,0.610212683569387
0.590909090909091,0,0.553455722920652
0.601010101010101,0,0.470935755902353
0.611111111111111,0,0.36970707487399
0.621212121212121,0,0.26916053281977
0.631313131313131,0,0.224645194653616
0.641414141414141,0,0.278704654991665
0.651515151515152,0,0.378838675882312
0.661616161616162,0,0.474601970499508
0.671717171717172,0,0.548841131557215
0.681818181818182,0,0.596771091976954
0.691919191919192,0,0.625210768611299
0.702020202020202,0,0.659438095537542
0.712121212121212,0,0.7299545150094
0.722222222222222,0,0.845510695531976
0.732323232323232,0,0.990518146598957
0.742424242424242,0,1.14588066610047
0.752525252525253,0,1.28435156896099
0.762626262626263,0,1.38222182119334
0.772727272727273,0,1.42986875776157
0.782828282828283,0,1.43493565840086
0.792929292929293,0,1.41506193929042
0.803030303030303,0,1.38864140881286
0.813131313131313,0,1.35887039255061
0.823232323232323,0,1.31192547358006
0.833333333333333,0,1.22619126433435
0.843434343434343,0,1.09014280360402
0.853535353535354,0,0.919335679971833
0.863636363636364,0,0.749980909591593
0.873737373737374,0,0.649679533899046
0.883838383838384,0,0.682576989884159
0.893939393939394,0,0.826759576179413
0.904040404040404,0,1.00176488641271
0.914141414141414,0,1.14111580515054
0.924242424242424,0,1.21453050066488
0.934343434343434,0,1.21562033509592
0.944444444444445,0,1.16092172657074
0.954545454545455,0,1.07779542478397
0.964646464646465,0,0.990135198649457
0.974747474747475,0,0.916705822888313
0.984848484848485,0,0.872813477878189
0.994949494949495,0,0.876492311321524
