x,y,u,frequency
0.00505050505049548,0.0,1.2019195573157446,2500000000.0
0.9949494949494817,0.0,1.2405029053485541,2500000000.0
0.015151515151486524,0.0,1.1889171369631077,2500000000.0
0.025252525252477356,0.0,1.1663887350834656,2500000000.0
0.0353535353534669,0.0,1.0835740296970775,2500000000.0
0.04545454545445497,0.0,1.0219131568387163,2500000000.0
0.0555555555554431,0.0,0.9383328750969925,2500000000.0
0.06565656565643357,0.0,0.854084390623634,2500000000.0
0.07575757575742703,0.0,0.7951392600673223,2500000000.0
0.08585858585842165,0.0,0.7533383754163034,2500000000.0
0.09595959595941628,0.0,0.7708706887438562,2500000000.0
0.1060606060604109,0.0,0.8291963584666115,2500000000.0
0.11616161616140486,0.0,0.916629032611925,2500000000.0
0.12626262626239484,0.0,1.0090528515756205,2500000000.0
0.13636363636337873,0.0,1.1003157279138502,2500000000.0
0.14646464646435964,0.0,1.177184318003419,2500000000.0
0.1565656565653403,0.0,1.2334154644478557,2500000000.0
0.1666666666663209,0.0,1.265171211407361,2500000000.0
0.17676767676730148,0.0,1.2715297888328914,2500000000.0
0.18686868686828212,0.0,1.2484636168831034,2500000000.0
0.1969696969692627,0.0,1.1932742314575484,2500000000.0
0.20707070707024333,0.0,1.1143104277163665,2500000000.0
0.21717171717122402,0.0,1.0046004386853493,2500000000.0
0.2272727272722046,0.0,0.8678476435408591,2500000000.0
0.23737373737318518,0.0,0.7154447259774769,2500000000.0
0.24747474747416578,0.0,0.5505727027810948,2500000000.0
0.2575757575751464,0.0,0.4142719548765955,2500000000.0
0.267676767676127,0.0,0.34394556792853254,2500000000.0
0.27777777777710766,0.0,0.38562165780997093,2500000000.0
0.2878787878780883,0.0,0.5275350927062981,2500000000.0
0.2979797979790689,0.0,0.699373961777171,2500000000.0
0.3080808080800495,0.0,0.8747143355740193,2500000000.0
0.3181818181810302,0.0,1.0449260108657679,2500000000.0
0.32828282828201083,0.0,1.2042423297597415,2500000000.0
0.3383838383829914,0.0,1.3833293217959344,2500000000.0
0.348484848483972,0.0,1.463601537057164,2500000000.0
0.3585858585849525,0.0,1.5622850677446165,2500000000.0
0.3686868686859332,0.0,1.641595042639494,2500000000.0
0.3787878787869139,0.0,1.6954087013244488,2500000000.0
0.3888888888878945,0.0,1.729844814817259,2500000000.0
0.3989898989888751,0.0,1.73687619447259,2500000000.0
0.4090909090898557,0.0,1.7086833686070728,2500000000.0
0.4191919191908363,0.0,1.6678901325531286,2500000000.0
0.42929292929181695,0.0,1.6107640959217708,2500000000.0
0.4393939393927976,0.0,1.537672088129955,2500000000.0
0.4494949494937782,0.0,1.4609956664050854,2500000000.0
0.4595959595947588,0.0,1.3437407817010945,2500000000.0
0.4696969696957394,0.0,1.2468810974973648,2500000000.0
0.47979797979672,0.0,1.1437699303808895,2500000000.0
0.48989898989770253,0.0,1.0491043287695057,2500000000.0
0.49999999999869915,0.0,0.9714862664336632,2500000000.0
0.5101010100997199,0.0,0.918192301315917,2500000000.0
0.5202020202007547,0.0,0.8940117477958108,2500000000.0
0.5303030303017915,0.0,0.897646040963872,2500000000.0
0.5404040404028283,0.0,0.9489122893495685,2500000000.0
0.550505050503865,0.0,1.0072938165349474,2500000000.0
0.5606060606049017,0.0,1.0815170736941335,2500000000.0
0.5707070707059385,0.0,1.196061617003567,2500000000.0
0.5808080808069753,0.0,1.2772858367853546,2500000000.0
0.5909090909080119,0.0,1.358066008624813,2500000000.0
0.6010101010090487,0.0,1.4338506496731644,2500000000.0
0.6111111111100854,0.0,1.5231559259464278,2500000000.0
0.6212121212111221,0.0,1.5572228110751931,2500000000.0
0.6313131313121589,0.0,1.5785501590573883,2500000000.0
0.6414141414131957,0.0,1.568545505514547,2500000000.0
0.6515151515142324,0.0,1.556930547733289,2500000000.0
0.6616161616152691,0.0,1.5340434791746982,2500000000.0
0.671717171716306,0.0,1.4635256745060117,2500000000.0
0.6818181818173427,0.0,1.4351462481956299,2500000000.0
0.6919191919183794,0.0,1.380731290705093,2500000000.0
