x,y,u,frequency
0.00505050505049548,0.0,1.3110331229582375,2500000000.0
0.9949494949494817,0.0,1.3806541493085556,2500000000.0
0.015151515151486524,0.0,1.2882689483257093,2500000000.0
0.025252525252477356,0.0,1.232722575194806,2500000000.0
0.0353535353534669,0.0,1.1532374503818916,2500000000.0
0.04545454545445497,0.0,1.0511890175892886,2500000000.0
0.0555555555554431,0.0,0.9556464058152218,2500000000.0
0.06565656565643357,0.0,0.8220602509470845,2500000000.0
0.07575757575742703,0.0,0.7387277359982974,2500000000.0
0.08585858585842165,0.0,0.7225855319720972,2500000000.0
0.09595959595941628,0.0,0.7655142893394966,2500000000.0
0.1060606060604109,0.0,0.8337097205340753,2500000000.0
0.11616161616140486,0.0,0.9117816179778988,2500000000.0
0.12626262626239484,0.0,0.9859051953810515,2500000000.0
0.13636363636337873,0.0,1.0364357411092462,2500000000.0
0.14646464646435964,0.0,1.063901490955189,2500000000.0
0.1565656565653403,0.0,1.063678359234294,2500000000.0
0.1666666666663209,0.0,1.0401875562959395,2500000000.0
0.17676767676730148,0.0,0.9886552738486001,2500000000.0
0.18686868686828212,0.0,0.9258396039161864,2500000000.0
0.1969696969692627,0.0,0.8416205971680236,2500000000.0
0.20707070707024333,0.0,0.7681869457183985,2500000000.0
0.21717171717122402,0.0,0.7226426691713481,2500000000.0
0.2272727272722046,0.0,0.7264706654116136,2500000000.0
0.23737373737318518,0.0,0.8105025606233517,2500000000.0
0.24747474747416578,0.0,0.9119660989328774,2500000000.0
0.2575757575751464,0.0,1.0608782067575804,2500000000.0
0.267676767676127,0.0,1.1833352512910509,2500000000.0
0.27777777777710766,0.0,1.3648824170416052,2500000000.0
0.2878787878780883,0.0,1.543125102442489,2500000000.0
0.2979797979790689,0.0,1.6410523940269888,2500000000.0
0.3080808080800495,0.0,1.7972746344895782,2500000000.0
0.3181818181810302,0.0,1.8909661542351839,2500000000.0
0.32828282828201083,0.0,1.9653315358637178,2500000000.0
0.3383838383829914,0.0,2.0163203992570495,2500000000.0
0.348484848483972,0.0,2.0424462606013907,2500000000.0
0.3585858585849525,0.0,2.0439868568528023,2500000000.0
0.3686868686859332,0.0,2.022802812780355,2500000000.0
0.3787878787869139,0.0,1.982322130011344,2500000000.0
0.3888888888878945,0.0,1.927881055017461,2500000000.0
0.3989898989888751,0.0,1.8654036718053315,2500000000.0
0.4090909090898557,0.0,1.8011794798128398,2500000000.0
0.4191919191908363,0.0,1.7416378628811444,2500000000.0
0.42929292929181695,0.0,1.6921066262538167,2500000000.0
0.4393939393927976,0.0,1.654740072446996,2500000000.0
0.4494949494937782,0.0,1.626423553576117,2500000000.0
0.4595959595947588,0.0,1.6166501968520042,2500000000.0
0.4696969696957394,0.0,1.6246319289596778,2500000000.0
0.47979797979672,0.0,1.6079379448060847,2500000000.0
0.48989898989770253,0.0,1.6033002471072038,2500000000.0
0.49999999999869915,0.0,1.6039439113871834,2500000000.0
0.5101010100997199,0.0,1.6028097582145284,2500000000.0
0.5202020202007547,0.0,1.5731369071457355,2500000000.0
0.5303030303017915,0.0,1.549784233398402,2500000000.0
0.5404040404028283,0.0,1.5223042575710775,2500000000.0
0.550505050503865,0.0,1.4500259227129548,2500000000.0
0.5606060606049017,0.0,1.417187911797903,2500000000.0
0.5707070707059385,0.0,1.3791137148067911,2500000000.0
0.5808080808069753,0.0,1.3662788072185243,2500000000.0
