x,y,u
0.00505050505050505,0,1.1697642955046
0.0151515151515152,0,1.13752921829808
0.0252525252525253,0,1.04315033646653
0.0353535353535354,0,0.89564465753317
0.0454545454545455,0,0.750319735790333
0.0555555555555556,0,0.710768211946117
0.0656565656565657,0,0.82608884139983
0.0757575757575758,0,1.02283262010622
0.0858585858585859,0,1.22180944574207
0.095959595959596,0,1.38167552433922
0.106060606060606,0,1.4761383977369
0.116161616161616,0,1.48117827337421
0.126262626262626,0,1.38036159480127
0.136363636363636,0,1.1762283188767
0.146464646464646,0,0.895618528893902
0.156565656565657,0,0.589434350479691
0.166666666666667,0,0.360748433301457
0.176767676767677,0,0.408667994965906
0.186868686868687,0,0.643326634083761
0.196969696969697,0,0.89442891214544
0.207070707070707,0,1.11821767588397
0.217171717171717,0,1.30664750600403
0.227272727272727,0,1.4644836152043
0.237373737373737,0,1.5998525943648
0.247474747474747,0,1.71582786468389
0.257575757575758,0,1.80548852145994
0.267676767676768,0,1.85223928563642
0.277777777777778,0,1.83565114517107
0.287878787878788,0,1.74148280227082
0.297979797979798,0,1.57153918891007
0.308080808080808,0,1.34878400426283
0.318181818181818,0,1.11798702846873
0.328282828282828,0,0.944258170340042
0.338383838383838,0,0.89147919247825
0.348484848484848,0,0.958322301028037
0.358585858585859,0,1.06913289414419
0.368686868686869,0,1.14687955115371
0.378787878787879,0,1.14741422382044
0.388888888888889,0,1.05603384433371
0.398989898989899,0,0.877899415092514
0.409090909090909,0,0.630016820872887
0.419191919191919,0,0.336932323407338
0.429292929292929,0,0.0319486575569512
0.439393939393939,0,0.264277487824866
0.449494949494949,0,0.513564048045108
0.45959595959596,0,0.711074392543662
0.46969696969697,0,0.868883451920743
0.47979797979798,0,1.01493884880359
0.48989898989899,0,1.17537819935927
0.5,0,1.3582498862415
0.51010101010101,0,1.55223893510963
0.52020202020202,0,1.73649397971251
0.53030303030303,0,1.89016672307178
0.54040404040404,0,1.99786530199237
0.55050505050505,0,2.05282325308531
0.560606060606061,0,2.05792924131478
0.570707070707071,0,2.02373764612165
0.580808080808081,0,1.96372466139281
0.590909090909091,0,1.88915012772121
0.601010101010101,0,1.80645151817448
0.611111111111111,0,1.71797847106957
0.621212121212121,0,1.62367272071016
0.631313131313131,0,1.52047319612828
0.641414141414141,0,1.39977924401924
0.651515151515152,0,1.24779583616711
0.661616161616162,0,1.05197825545992
0.671717171717172,0,0.809641664465446
0.681818181818182,0,0.532527559483964
0.691919191919192,0,0.255962909104225
0.702020202020202,0,0.203216970139653
0.712121212121212,0,0.458516120936119
0.722222222222222,0,0.728241829126681
0.732323232323232,0,0.956423075118073
0.742424242424242,0,1.11707618847371
0.752525252525253,0,1.19694044587762
0.762626262626263,0,1.19855581368567
0.772727272727273,0,1.13862487955022
0.782828282828283,0,1.04394182208671
0.792929292929293,0,0.950611731060786
0.803030303030303,0,0.9015686252683
0.813131313131313,0,0.925066312107482
0.823232323232323,0,1.0076491423298
0.833333333333333,0,1.10763193422051
0.843434343434343,0,1.1876738160585
0.853535353535354,0,1.22561498603162
0.863636363636364,0,1.21045679850332
0.873737373737374,0,1.13990487460908
0.883838383838384,0,1.0248381351851
0.893939393939394,0,0.896754077223167
0.904040404040404,0,0.807701490842133
0.914141414141414,0,0.803260759384841
0.924242424242424,0,0.877679317752437
0.934343434343434,0,0.983294106258891
0.944444444444445,0,1.07568875147068
0.954545454545455,0,1.1289923438665
0.964646464646465,0,1.13357524165283
0.974747474747475,0,1.0944701245393
0.984848484848485,0,1.03029603984436
0.994949494949495,0,0.968255098327801
