x,y,u
0.00505050505049548,0.0,1.1094111729207332
0.9949494949494817,0.0,1.0064168337139987
0.015151515151486524,0.0,1.0044198981616013
0.025252525252477356,0.0,0.878072826849142
0.0353535353534669,0.0,0.77166981194431
0.04545454545445497,0.0,0.7509461051802395
0.0555555555554431,0.0,0.8478134210288772
0.06565656565643357,0.0,1.036574953421905
0.07575757575742703,0.0,1.2144347975476106
0.08585858585842165,0.0,1.3486584041337566
0.09595959595941628,0.0,1.4117263851515678
0.1060606060604109,0.0,1.395428983179379
0.11616161616140486,0.0,1.2993820989884786
0.12626262626239484,0.0,1.124963763643522
0.13636363636337873,0.0,0.8669676135066661
0.14646464646435964,0.0,0.6103076984576757
0.1565656565653403,0.0,0.48548822274166875
0.1666666666663209,0.0,0.5533258594437003
0.17676767676730148,0.0,0.7796844412365626
0.18686868686828212,0.0,1.0112726749872163
0.1969696969692627,0.0,1.2112466335283905
0.20707070707024333,0.0,1.3872780107741847
0.21717171717122402,0.0,1.52052380036398
0.2272727272722046,0.0,1.6204001612892085
0.23737373737318518,0.0,1.6963250743785407
0.24747474747416578,0.0,1.7408633082481695
0.2575757575751464,0.0,1.7530876117265781
0.267676767676127,0.0,1.6604043081207382
0.27777777777710766,0.0,1.6184789826249109
0.2878787878780883,0.0,1.5094254788552646
0.2979797979790689,0.0,1.2712524243639816
0.3080808080800495,0.0,1.0264280948488007
0.3181818181810302,0.0,0.8375013480252705
0.32828282828201083,0.0,0.7514175452956392
0.3383838383829914,0.0,0.7929645390957012
0.348484848483972,0.0,0.9061984927270024
0.3585858585849525,0.0,1.0076128633764114
0.3686868686859332,0.0,1.042123345784135
0.3787878787869139,0.0,0.9908304139174351
0.3888888888878945,0.0,0.829239989704444
0.3989898989888751,0.0,0.6164828054852006
0.4090909090898557,0.0,0.4488167415796098
0.4191919191908363,0.0,0.40253634053948434
0.42929292929181695,0.0,0.5581226062497332
0.4393939393927976,0.0,0.8341485362566883
0.4494949494937782,0.0,1.0665008828538203
0.4595959595947588,0.0,1.2104156107983315
0.4696969696957394,0.0,1.2928276464749588
0.47979797979672,0.0,1.3175107015861292
0.48989898989770253,0.0,1.3321196903504415
0.49999999999869915,0.0,1.3591697805873058
0.5101010100997199,0.0,1.41185458858962
0.5202020202007547,0.0,1.4846190337793999
0.5303030303017915,0.0,1.554293343131677
0.5404040404028283,0.0,1.6204503992432897
0.550505050503865,0.0,1.652415502311465
0.5606060606049017,0.0,1.6418832903772274
0.5707070707059385,0.0,1.6181822813943427
0.5808080808069753,0.0,1.5889607713331249
0.5909090909080119,0.0,1.5592097540277956
0.6010101010090487,0.0,1.5427309018508581
0.6111111111100854,0.0,1.5318361105582177
0.6212121212111221,0.0,1.5317930681629008
0.6313131313121589,0.0,1.5350933832158986
0.6414141414131957,0.0,1.522957972035798
0.6515151515142324,0.0,1.4738165660103784
0.6616161616152691,0.0,1.3719186715541414
0.671717171716306,0.0,1.205791174466988
0.6818181818173427,0.0,0.972664626588879
0.6919191919183794,0.0,0.7075202394994234
0.7020202020194162,0.0,0.4787098096717514
0.7121212121204528,0.0,0.3935293200424488
0.7222222222214896,0.0,0.49022420510127485
0.7323232323225264,0.0,0.6806100796589548
0.7424242424235631,0.0,0.8655081704227283
0.7525252525245998,0.0,1.007861952157395
0.7626262626256366,0.0,1.1351316925750952
0.7727272727266734,0.0,1.1134169371340805
0.7828282828277101,0.0,1.0702621440506295
0.7929292929287468,0.0,0.9930020323604204
0.8030303030297836,0.0,0.9223252948986203
0.8131313131308202,0.0,0.8774780377012995
0.823232323231857,0.0,0.8821177255645795
0.8333333333328938,0.0,0.9834933223727531
0.8434343434339305,0.0,1.0922855351635705
0.8535353535349672,0.0,1.1785817312951938
0.863636363636004,0.0,1.2225091809245512
0.8737373737370409,0.0,1.2071428623213927
0.8838383838380776,0.0,1.131961487700324
0.8939393939391143,0.0,1.0137634467644796
0.9040404040401511,0.0,0.8924839101429263
0.9141414141411878,0.0,0.8122223670732054
0.9242424242422245,0.0,0.8225472686001452
0.9343434343432613,0.0,0.9066564966890733
0.944444444444298,0.0,1.0297412545943292
0.9545454545453347,0.0,1.0891186023972885
0.9646464646463715,0.0,1.1166862219157967
0.9747474747474083,0.0,1.1212554271593473
0.984848484848445,0.0,1.0732480244840228
