x,y,mag_u,real_u,imag_u
0.00505050505050505,0,0.0526087100619123,-0.0525817586330601,-0.00168375575216901
0.0151515151515152,0,0.0705747000984139,-0.0612935594713193,0.0349841086969056
0.0252525252525253,0,0.0803404683594069,-0.0564838213575968,0.0571329045389078
0.0353535353535354,0,0.0760861369948178,-0.0381051640098491,0.0658566376197319
0.0454545454545455,0,0.063619650860508,-0.00376972496190098,0.0635078668302168
0.0555555555555556,0,0.0652684106209311,0.0438453137563267,0.0483482562931875
0.0656565656565657,0,0.0924768364832221,0.090985121342702,0.0165430644137778
0.0757575757575758,0,0.119453640068646,0.115433953658831,-0.0307274220907096
0.0858585858585859,0,0.128099131908585,0.0984828492528779,-0.0819177392190967
0.095959595959596,0,0.123770851722693,0.0386038890262985,-0.117596613421501
0.106060606060606,0,0.128149754070941,-0.0436481768517959,-0.120487327657131
0.116161616161616,0,0.143560132618339,-0.11463017138839,-0.0864258959158859
0.126262626262626,0,0.148558188112528,-0.145871405093544,-0.0281259387632199
0.136363636363636,0,0.133752334942934,-0.129968274501628,0.0315901048709284
0.146464646464646,0,0.110920647265822,-0.0835511965845996,0.0729560658146432
0.156565656565657,0,0.0967402409800986,-0.0353310560870647,0.0900577076138419
0.166666666666667,0,0.0923965154447316,-0.00727536482954905,0.0921096364824305
0.176767676767677,0,0.0947178326620067,-0.0014400547254773,0.0947068850009097
0.186868686868687,0,0.107415613330112,-0.000878647177604015,0.107412019654327
0.196969696969697,0,0.127415344575465,0.0166103278878246,0.12632801368162
0.207070707070707,0,0.14986974879155,0.0616267466152484,0.136612904604441
0.217171717171717,0,0.175093776933184,0.124614287149745,0.123000447799544
0.227272727272727,0,0.198438257413905,0.181111324324948,0.0810951922541082
0.237373737373737,0,0.208256700009154,0.207100289019153,0.0219162813197361
0.247474747474747,0,0.197215646789767,0.194389887859984,-0.033265339867328
0.257575757575758,0,0.169132345298911,0.156320451398823,-0.0645729564196818
0.267676767676768,0,0.136681319813401,0.120452381792286,-0.064598815054911
0.277777777777778,0,0.120629810261785,0.11290853205385,-0.0424642733746755
0.287878787878788,0,0.144953902545563,0.143744647935151,-0.0186844869661425
0.297979797979798,0,0.202121726255753,0.201650481139991,-0.0137940451143054
0.308080808080808,0,0.263185353447055,0.260593191311212,-0.0368472374987523
0.318181818181818,0,0.304928992586198,0.294327759364145,-0.0797048341527384
0.328282828282828,0,0.314506970566222,0.29073336305443,-0.119953099759043
0.338383838383838,0,0.289825495271777,0.258481355078199,-0.131096173805604
0.348484848484848,0,0.242344522422131,0.222834379378819,-0.0952665046848425
0.358585858585859,0,0.21325534033802,0.212889022543722,-0.0124941691625802
0.368686868686869,0,0.26528411109243,0.24652348491188,0.09798893297206
0.378787878787879,0,0.380272381200295,0.320009713370244,0.2054284966903
0.388888888888889,0,0.494402776514335,0.406721773326059,0.281089851342218
0.398989898989899,0,0.559860056584172,0.465116910223239,0.311624040765181
0.409090909090909,0,0.546092081808465,0.452292361596798,0.306019903691075
0.419191919191919,0,0.446840329551353,0.337610335665939,0.292720927446423
0.429292929292929,0,0.32766377507382,0.111646320515131,0.308056242610111
0.439393939393939,0,0.436009570277281,-0.211714526826826,0.381157847228511
0.449494949494949,0,0.794732381693056,-0.599325542570102,0.521927631510893
0.45959595959596,0,1.23556602140284,-1.00641701261731,0.716762296692347
0.46969696969697,0,1.66986258975851,-1.38498792259783,0.932871654051688
0.47979797979798,0,2.03292266674351,-1.69100309389813,1.12839846924147
0.48989898989899,0,2.27342285385985,-1.8896522120417,1.26398812889132
0.5,0,2.35769094877809,-1.95875253260001,1.31224811906255
0.51010101010101,0,2.27374598522791,-1.89005407409021,1.26396851319764
0.52020202020202,0,2.03354412909329,-1.69176582513801,1.12837498991466
0.53030303030303,0,1.67073091691076,-1.38603804311528,0.932866732046254
0.54040404040404,0,1.23659641249952,-1.00766092569519,0.716791564008525
0.55050505050505,0,0.79577963537938,-0.600660335659034,0.521988878473972
0.560606060606061,0,0.436714204624125,-0.213035216379209,0.381228662488467
0.570707070707071,0,0.327298418396072,0.110440484839189,0.308102505658515
0.580808080808081,0,0.446076646686792,0.336606437902467,0.292712283107398
0.590909090909091,0,0.545435164161924,0.451550612879603,0.305943724093827
0.601010101010101,0,0.559404623915935,0.464658817874763,0.311489512230759
0.611111111111111,0,0.494146552846546,0.406527970031478,0.280919606421854
0.621212121212121,0,0.380191791626818,0.320032570575002,0.205243641050256
0.631313131313131,0,0.265388293472625,0.246711078864064,0.0977987212495229
0.641414141414141,0,0.213585705042319,0.213208448785001,-0.0126890017384506
0.651515151515152,0,0.242829547557761,0.223280256823803,-0.0954574045310462
0.661616161616162,0,0.290413062082587,0.25906255236925,-0.131249154618666
0.671717171717172,0,0.315184368912932,0.291444328811975,-0.120005789903573
0.681818181818182,0,0.30566524816486,0.295122327136828,-0.0795867825774374
0.691919191919192,0,0.263918697913439,0.261380244581587,-0.036516391535788
0.702020202020202,0,0.202754275420014,0.20231966211604,-0.0132684031573645
0.712121212121212,0,0.145336494592622,0.144211730645789,-0.0180464235963212
0.722222222222222,0,0.120639213411173,0.11315535095207,-0.0418292524841233
0.732323232323232,0,0.136502309433045,0.120535760386817,-0.0640625549640873
0.742424242424242,0,0.168996673974723,0.156340869989394,-0.0641670334788678
0.752525252525253,0,0.197207101765083,0.194435123318807,-0.032948805844585
0.762626262626263,0,0.208384911809989,0.207196571800599,0.0222227834470837
0.772727272727273,0,0.198676872976326,0.181212182925367,0.0814533278330252
0.782828282828283,0,0.175397302565071,0.124634781926705,0.123411445503185
