x,y,mag_u,real_u,imag_u
0.792929292929293,0,0.150185369095612,0.0742028494758781,0.175841327945644
0.803030303030303,0,0.127685642869459,0.0255177395516337,0.130090719493508
0.813131313131313,0,0.107574607641642,-0.023171441085499,0.0800616136165479
0.823232323232323,0,0.0947279885557246,0.0151172067121694,0.0459415077475267
0.833333333333333,0,0.0923202790282449,-0.0221293191721699,0.084600789079578
0.843434343434343,0,0.0966638895393645,-0.048895331093768,0.105786690471093
0.853535353535354,0,0.110872338503403,-0.0796775493869731,0.0798703133161245
0.863636363636364,0,0.133734715968403,-0.136824029512649,0.0406341495085647
0.873737373737374,0,0.148574343531965,-0.148785449789283,-0.041128918760199
0.883838383838384,0,0.143606153173362,-0.101317412121981,-0.0834007393407684
0.893939393939394,0,0.128216709369065,-0.0202172727425405,-0.157048732150902
