x,y
0.29707812882443957,0.4018544156756171
0.2974370409662369,0.41314097523197607
0.29764722509483715,0.4246759959050239
0.0,0.6785714285722713
0.0,0.6666666666675919
0.0,0.6904761904769505
0.1071428571433033,1.0
0.0952380952384917,1.0
0.1190476190481148,1.0
0.2980651480199112,0.45954774264078385
0.29794050208269324,0.44789967345698656
0.2978036175251817,0.43627230513208803
0.2981834207841086,0.47121135099619976
0.0,0.4642857142876473
0.0,0.4523809523828358
0.0,0.4761904761924587
0.0833333333336802,1.0
0.29829747628593406,0.48288776761712127
0.29840844837290637,0.49457485656218203
0.29851755921357914,0.5062708899231702
0.0,0.3928571428587785
0.0,0.3809523809539671
0.0,0.3690476190491556
0.0,0.40476190476359
0.0,0.4404761904780243
0.0,0.428571428573213
0.0,0.4166666666684015
0.0,0.3571428571443441
0.0,0.50000000000206
0.0,0.4880952380972703
0.0,0.5119047619067612
0.0,0.833333333333102
0.0,0.8214285714284226
0.0,0.8452380952377813
0.0,0.8095238095237434
0.0,0.5238095238114404
0.0,0.5357142857161197
0.0,0.7976190476190641
0.0,0.5595238095254782
0.0,0.5476190476207989
0.0,0.5714285714301575
0.0,0.7857142857143848
0.2500000000010408,1.0
0.2380952380962295,1.0
0.2619047619058524,1.0
0.0,0.6190476190488747
0.0,0.6071428571441955
0.0,0.630952380953554
0.0,0.7738095238097055
0.0,0.5952380952395161
0.0,0.5833333333348368
0.0,0.7619047619050262
0.2261904761914179,1.0
0.178571428572172,1.0
0.1666666666673606,1.0
0.1547619047625491,1.0
0.1904761904769835,1.0
0.202380952381795,1.0
0.2988394988550166,0.5414050202520875
0.29873273324002303,0.5296865817003755
0.2986254965608869,0.5179749560462905
0.2989460199532583,0.5531296933534972
0.2142857142866065,1.0
0.0,0.750000000000347
0.0,0.7261904761909883
0.0,0.714285714286309
0.0,0.7380952380956676
0.0,0.7023809523816298
0.0,0.6428571428582333
0.0,0.6547619047629126
0.2738095238106638,1.0
0.0,0.952380952380754
0.0,0.9404761904759426
0.0,0.9642857142855655
0.0,0.8571428571424605
0.07142857142886894,1.0
0.05952380952405734,1.0
0.04761904761924585,1.0
0.0,0.9285714285711311
0.03571428571443458,1.0
0.0,0.869047619047145
0.0,0.8809523809518904
0.1428571428577377,1.0
0.1309523809529262,1.0
0.0,0.8928571428566967
0.0,0.9047619047615082
0.0,0.9166666666663197
0.0,0.976190476190377
0.0,0.9880952380951885
0.02380952380962298,1.0
0.0,1.0
0.2990534966346521,0.5648603020436233
0.29916315872693816,0.5765971261560905
0.2992782256118786,0.5883417648920103
0.2994105129659818,0.6001060275346203
0.01190476190481149,1.0
0.5589644863032458,0.5996322977938402
0.5471693394075727,0.5996239004166674
0.5353742791202737,0.5996179126684047
0.3452380952395326,1.0
0.3333333333347211,1.0
0.3571428571443441,1.0
0.2857142857154753,1.0
