0.0581	0	-0.4206	-0.0719	0	-0.4206
0.0615742624634886	0	-0.420105439386444	-0.0684212973269792	0	-0.421179885645187
0.0650443187327135	0	-0.419582180985558	-0.0649379207324722	0	-0.421731000106636
0.068509931764953	0	-0.4190302605416	-0.0614501081691246	0	-0.422253305737211
0.0719708648210067	0	-0.418449715756764	-0.0579580978926069	0	-0.422746766857738
0.0754268814813678	0	-0.417840586288594	-0.0544621284453395	0	-0.423211349759436
0.0788777456623728	0	-0.417202913747282	-0.0509624386401972	0	-0.42364702270622
0.082323221632329	0	-0.416536741692824	-0.0474592675441958	0	-0.424053755936872
0.0857630740276172	0	-0.415842115632043	-0.0439528544621615	0	-0.424431521667074
0.0891970678687698	0	-0.415119083015481	-0.0404434389203833	0	-0.424780294091302
0.0926249685765224	0	-0.414367693234159	-0.036931260650251	0	-0.425100049384593
0.0960465419878381	0	-0.413587997616201	-0.0334165595718791	0	-0.425390765704169
0.0994615543719034	0	-0.412780049423328	-0.0298995757777172	0	-0.425652423190932
0.102869772446095	0	-0.411943903847221	-0.0263805495161495	0	-0.425885003970821
0.106270963391914	0	-0.411079618005751	-0.0228597211750829	0	-0.426088492156028
0.109664894870892	0	-0.410187250939076	-0.0193373312655261	0	-0.42626287384609
0.113051335040461	0	-0.409266863605606	-0.0158136204051598	0	-0.426408137128833
0.116430052569793	0	-0.408318518877843	-0.0122888293019003	0	-0.42652427208119
0.119800816655597	0	-0.407342281538084	-0.008763198737456	0	-0.426611270769875
0.123163397037892	0	-0.406338218273997	-0.00523696955087992	0	-0.426669127251929
0.126517564015733	0	-0.405306397674062	-0.0017103826221174	0	-0.426697837575123
0.1298630884629	0	-0.40424689022289	0.00181632114444856	0	-0.426697399778227
0.133199741843556	0	-0.403159768296404	0.00534290083645358	0	-0.426667813891149
0.136527296227851	0	-0.4020451061569	0.00886911555000904	0	-0.426609081934926
0.139845524307498	0	-0.400902979947968	0.0123947244061582	0	-0.426521207921594
0.143154199411298	0	-0.399733467689297	0.0159194865673311	0	-0.426404197853906
0.146453095520624	0	-0.39853664927134	0.0194431612537962	0	-0.426258059724926
0.149741987284861	0	-0.397312606449859	0.0229655077601085	0	-0.426082803517486
0.153020650036801	0	-0.396061422840341	0.0264862854715519	0	-0.425878441203496
0.156288859807988	0	-0.394783183912283	0.0300052538805766	0	-0.425644986743133
0.15954639334402	0	-0.393477976983357	0.0335221726032274	0	-0.425382456083886
0.162793028119796	0	-0.392145891213445	0.0370368013955654	0	-0.425090867159464
0.166028542354724	0	-0.390787017598545	0.0405489001700788	0	-0.424770239888574
0.16925271502786	0	-0.389401448964559	0.0440582290120835	0	-0.424420596173559
0.172465325893017	0	-0.387989279960949	0.0475645481961123	0	-0.424041959898899
0.175666155493805	0	-0.386550607054272	0.0510676182022905	0	-0.423634356929587
0.178854985178622	0	-0.385085528521593	0.0545671997326973	0	-0.423197815109355
0.182031597115592	0	-0.383594144443769	0.0580630537277134	0	-0.422732364258774
0.185195774307443	0	-0.382076556698611	0.0615549413823505	0	-0.422238036173218
