x,y,u,angle
0.00505050505049548,0.0,1.0055711821003899,0
0.9949494949494817,0.0,0.94730070453397,0
0.015151515151486524,0.0,0.9156945226109432,0
0.025252525252477356,0.0,0.9917696717708416,0
0.0353535353534669,0.0,1.0751015707002094,0
0.04545454545445497,0.0,0.9991099551434297,0
0.0555555555554431,0.0,0.9420918741658012,0
0.06565656565643357,0.0,1.0375174219051757,0
0.07575757575742703,0.0,1.0887085846598104,0
0.08585858585842165,0.0,0.9966593231998412,0
0.09595959595941628,0.0,0.9434712163167466,0
0.1060606060604109,0.0,1.0303746372994644,0
0.11616161616140486,0.0,1.081557671433004,0
0.12626262626239484,0.0,0.9957632715304339,0
0.13636363636337873,0.0,0.9084387309227355,0
0.14646464646435964,0.0,0.9767692421560883,0
0.1565656565653403,0.0,1.0691730277489513,0
0.1666666666663209,0.0,1.026729202120813,0
0.17676767676730148,0.0,0.9143263832152715,0
0.18686868686828212,0.0,0.9195252179690322,0
0.1969696969692627,0.0,1.0327827140743393,0
0.20707070707024333,0.0,1.0822931936549625,0
0.21717171717122402,0.0,1.008492590268088,0
0.2272727272722046,0.0,0.9179818456987148,0
0.23737373737318518,0.0,0.9426187309846346,0
0.24747474747416578,0.0,1.0556338257465447,0
0.2575757575751464,0.0,1.0989409427919583,0
0.267676767676127,0.0,1.0383732380818425,0
0.27777777777710766,0.0,0.9437438877329088,0
0.2878787878780883,0.0,0.916834335481698,0
0.2979797979790689,0.0,0.9897681690985671,0
0.3080808080800495,0.0,1.080596197216964,0
0.3181818181810302,0.0,1.0963529357760005,0
0.32828282828201083,0.0,1.0302937118576967,0
0.3383838383829914,0.0,0.9428502483906248,0
0.348484848483972,0.0,0.9045884729721267,0
0.3585858585849525,0.0,0.9496274440126552,0
0.3686868686859332,0.0,1.0367777831492127,0
0.3787878787869139,0.0,1.0919056988282032,0
0.3888888888878945,0.0,1.089395746631589,0
0.3989898989888751,0.0,1.0375105079222904,0
0.4090909090898557,0.0,0.959209869020404,0
0.4191919191908363,0.0,0.9094327580155915,0
0.42929292929181695,0.0,0.9212352920612467,0
0.4393939393927976,0.0,0.9545440909920887,0
0.4494949494937782,0.0,1.0269559765324774,0
0.4595959595947588,0.0,1.0879317054311874,0
0.4696969696957394,0.0,1.1008215347693666,0
0.47979797979672,0.0,1.072530617757078,0
0.48989898989770253,0.0,1.0348963184991975,0
0.49999999999869915,0.0,0.9807489490861941,0
0.5101010100997199,0.0,0.921724657744884,0
0.5202020202007547,0.0,0.9016027401360119,0
0.5303030303017915,0.0,0.9101803478719964,0
0.5404040404028283,0.0,0.9361094950010114,0
0.550505050503865,0.0,0.9914071453508033,0
0.5606060606049017,0.0,1.042702740013791,0
0.5707070707059385,0.0,1.0703367036342513,0
0.5808080808069753,0.0,1.0911163804790363,0
0.5909090909080119,0.0,1.0898037023999905,0
0.6010101010090487,0.0,1.06009412813058,0
0.6111111111100854,0.0,1.036161988416291,0
0.6212121212111221,0.0,1.013708382610671,0
0.6313131313121589,0.0,0.9785008915565426,0
0.6414141414131957,0.0,0.9605623431685606,0
0.6515151515142324,0.0,0.9495404179526397,0
0.6616161616152691,0.0,0.9147999450991784,0
0.671717171716306,0.0,0.8946749739303455,0
0.6818181818173427,0.0,0.8946872431554863,0
0.6919191919183794,0.0,0.8899548845907358,0
0.7020202020194162,0.0,0.9063372040838685,0
0.7121212121204528,0.0,0.958050210885701,0
0.7222222222214896,0.0,1.0016632042345976,0
0.7323232323225264,0.0,1.04884587551422,0
0.7424242424235631,0.0,1.1052513291311659,0
0.7525252525245998,0.0,1.1343405308290768,0
0.7626262626256366,0.0,1.1468272950360565,0
0.7727272727266734,0.0,1.1577517770611157,0
0.7828282828277101,0.0,1.1367153453683367,0
0.7929292929287468,0.0,1.0964474500067036,0
0.8030303030297836,0.0,1.0701692348556258,0
0.8131313131308202,0.0,1.02618203230467,0
0.823232323231857,0.0,0.9706889966036019,0
0.8333333333328938,0.0,0.9522565156373377,0
0.8434343434339305,0.0,0.940175447295021,0
0.8535353535349672,0.0,0.914337827858828,0
0.863636363636004,0.0,0.9135580735820079,0
0.8737373737370409,0.0,0.9442679780573546,0
0.8838383838380776,0.0,0.9443246009595663,0
0.8939393939391143,0.0,0.9585322021179922,0
0.9040404040401511,0.0,0.9934665386269266,0
0.9141414141411878,0.0,1.0045488049990652,0
0.9242424242422245,0.0,1.0082777134530683,0
0.9343434343432613,0.0,1.0285199974705643,0
0.944444444444298,0.0,1.0277326554056856,0
0.9545454545453347,0.0,1.00926377731711,0
0.9646464646463715,0.0,1.0056256130308445,0
0.9747474747474083,0.0,0.9930638214613726,0
0.984848484848445,0.0,0.9597076452474604,0
0.0,0.00505050505052612,1.0260411733965906,0
1.0,0.00505050505049548,0.9325409969903662,0
1.0,0.9949494949494817,0.9586378934381287,0
0.9949494949494739,1.0,0.9255832598359187,0
0.00505050505052612,1.0,1.004825851727392,0
0.0,0.9949494949494739,1.0265028419548463,0
1.0,0.015151515151486524,0.9082704828685999,0
1.0,0.025252525252477356,0.9257806776508196,0
1.0,0.0353535353534669,0.9891898509399093,0
1.0,0.04545454545445497,1.0678397239426782,0
1.0,0.0555555555554431,1.1421347043048269,0
1.0,0.06565656565643357,1.1869864360258215,0
1.0,0.07575757575742703,1.1903254003467574,0
1.0,0.08585858585842165,1.1492046622077512,0
1.0,0.09595959595941628,1.067431331364232,0
1.0,0.1060606060604109,0.9550353452164708,0
1.0,0.11616161616140486,0.8306678050345927,0
1.0,0.12626262626239484,0.7310587044218859,0
1.0,0.13636363636337873,0.697035551460076,0
1.0,0.14646464646435964,0.7572334522050127,0
1.0,0.1565656565653403,0.870598404090464,0
1.0,0.1666666666663209,1.0002215002851182,0
1.0,0.17676767676730148,1.1203703536843184,0
1.0,0.18686868686828212,1.2262085240750518,0
1.0,0.1969696969692627,1.3242198250087802,0
1.0,0.20707070707024333,1.3944370137782356,0
1.0,0.21717171717122402,1.4310083969652994,0
1.0,0.2272727272722046,1.427729072469896,0
1.0,0.23737373737318518,1.3860425613384313,0
1.0,0.24747474747416578,1.3160655166283943,0
1.0,0.2575757575751464,1.232284347286646,0
1.0,0.267676767676127,1.1459765979585321,0
1.0,0.27777777777710766,1.0622315081540143,0
1.0,0.2878787878780883,0.976481125066627,0
1.0,0.2979797979790689,0.8906372580745332,0
1.0,0.3080808080800495,0.8057463575746896,0
1.0,0.3181818181810302,0.7094603255101832,0
1.0,0.32828282828201083,0.6172288734104856,0
1.0,0.3383838383829914,0.5322018203572082,0
1.0,0.348484848483972,0.4552794383444601,0
1.0,0.3585858585849525,0.3913891325068912,0
1.0,0.3686868686859332,0.3408186644838504,0
1.0,0.3787878787869139,0.3003006110602694,0
1.0,0.3888888888878945,0.26613893420345097,0
1.0,0.3989898989888751,0.23231917959778542,0
1.0,0.4090909090898557,0.2018308490894807,0
1.0,0.4191919191908363,0.1688140101003472,0
1.0,0.42929292929181695,0.13821583700467832,0
1.0,0.4393939393927976,0.10968476140187657,0
1.0,0.4494949494937782,0.08019813291028463,0
1.0,0.4595959595947588,0.05711776860441954,0
1.0,0.4696969696957394,0.062414340968294374,0
1.0,0.47979797979672,0.08999461496498722,0
1.0,0.48989898989770253,0.11893942492926193,0
1.0,0.49999999999869915,0.12359636408446223,0
1.0,0.5101010100997199,0.10423423235610994,0
1.0,0.5202020202007547,0.07145823554140425,0
1.0,0.5303030303017915,0.04943968085007321,0
1.0,0.5404040404028283,0.06752432848895142,0
1.0,0.550505050503865,0.09842220568278261,0
1.0,0.5606060606049017,0.1268022018101674,0
1.0,0.5707070707059385,0.15252662447258336,0
1.0,0.5808080808069753,0.17691809261967378,0
1.0,0.5909090909080119,0.20565440968526763,0
1.0,0.6010101010090487,0.23573457723982807,0
1.0,0.6111111111100854,0.2717483132237722,0
1.0,0.6212121212111221,0.3147058335131369,0
1.0,0.6313131313121589,0.36226714329689763,0
1.0,0.6414141414131957,0.4284662105993011,0
1.0,0.6515151515142324,0.4903323351475545,0
1.0,0.6616161616152691,0.5662390422456635,0
1.0,0.671717171716306,0.6506565542114984,0
1.0,0.6818181818173427,0.7394301723504604,0
1.0,0.6919191919183794,0.83058965834251,0
1.0,0.7020202020194162,0.9213039345293942,0
1.0,0.7121212121204528,1.0090597243260961,0
1.0,0.7222222222214896,1.0908522036299446,0
1.0,0.7323232323225264,1.1674319114285354,0
1.0,0.7424242424235631,1.2339778847559324,0
1.0,0.7525252525245998,1.2941282385565693,0
1.0,0.7626262626256366,1.3442007763878487,0
1.0,0.7727272727266734,1.3709794221665974,0
1.0,0.7828282828277101,1.3678132962194203,0
1.0,0.7929292929287468,1.335667312376917,0
1.0,0.8030303030297836,1.273602083919203,0
1.0,0.8131313131308202,1.1947640623908222,0
1.0,0.823232323231857,1.1080113901853867,0
1.0,0.8333333333328938,1.0221034648112044,0
1.0,0.8434343434339305,0.9413754045304571,0
1.0,0.8535353535349672,0.8692955132689058,0
1.0,0.863636363636004,0.8238380747259203,0
1.0,0.8737373737370409,0.8054344690146095,0
1.0,0.8838383838380776,0.8228739859776588,0
1.0,0.8939393939391143,0.8646303086096538,0
1.0,0.9040404040401511,0.9196486745435785,0
1.0,0.9141414141411878,0.9802359462317553,0
1.0,0.9242424242422245,1.0439963839146953,0
1.0,0.9343434343432613,1.1045738864244974,0
1.0,0.944444444444298,1.1527450780356947,0
1.0,0.9545454545453347,1.1809814349055554,0
1.0,0.9646464646463715,1.1739059776062721,0
1.0,0.9747474747474083,1.1237139690154752,0
1.0,0.984848484848445,1.045263467838664,0
0.9848484848484218,1.0,0.903938705404627,0
0.9747474747473697,1.0,0.8925021776333072,0
0.9646464646463174,1.0,0.9072448913943522,0
0.9545454545452653,1.0,0.8959684067831232,0
0.9444444444442132,1.0,0.8867895216790105,0
0.9343434343431609,1.0,0.8967673035118332,0
0.9242424242421088,1.0,0.8981036406282547,0
0.9141414141410567,1.0,0.8907245068273192,0
0.9040404040400045,1.0,0.8978774766515679,0
0.8939393939389524,1.0,0.9119336479925263,0
0.8838383838379058,1.0,0.9257095997274678,0
0.8737373737368908,1.0,0.9522127659865182,0
0.8636363636359241,1.0,0.9843558791622615,0
0.853535353534982,1.0,0.9955227869124147,0
0.843434343434042,1.0,1.0247451423882805,0
0.833333333333102,1.0,1.0495341269016958,0
0.823232323232162,1.0,1.0567107841234256,0
0.813131313131222,1.0,1.0852985706144445,0
0.803030303030282,1.0,1.105453170019014,0
0.792929292929342,1.0,1.1093653166154989,0
0.782828282828402,1.0,1.1178418795582217,0
0.772727272727462,1.0,1.125802967830346,0
0.762626262626522,1.0,1.1156988575104452,0
0.752525252525582,1.0,1.1014669884115844,0
0.742424242424642,1.0,1.0727782547864226,0
0.732323232323702,1.0,1.0534126826074632,0
0.7222222222227619,1.0,1.017172356584969,0
0.7121212121218219,1.0,0.9858424461533294,0
0.7020202020208819,1.0,0.949576856578296,0
0.6919191919199418,1.0,0.9187211345311037,0
0.6818181818190018,1.0,0.8959148271553694,0
0.6717171717180618,1.0,0.8741455069321099,0
0.6616161616171218,1.0,0.8744124851213121,0
0.6515151515161817,1.0,0.9018537981782041,0
0.6414141414152416,1.0,0.9339424091105512,0
0.6313131313143016,1.0,0.9774886398564434,0
0.6212121212133616,1.0,1.0265358924641734,0
0.6111111111124216,1.0,1.0622498060452812,0
0.6010101010114816,1.0,1.0906139674221946,0
0.5909090909105414,1.0,1.1136864836775242,0
0.5808080808096014,1.0,1.105052173627139,0
0.5707070707086614,1.0,1.0787869558453453,0
0.5606060606077213,1.0,1.0406090615587928,0
0.5505050505067813,1.0,0.9769919158233148,0
0.5404040404058413,1.0,0.9321536526364067,0
0.5303030303049012,1.0,0.8990744876275393,0
0.5202020202039612,1.0,0.8844527577897027,0
0.5101010101030173,1.0,0.9111174171311074,0
