x,y,u,angle
0.00505050505049548,0.0,1.0079412063119702,0
0.9949494949494817,0.0,0.9215741516324756,0
0.015151515151486524,0.0,0.9122173106432186,0
0.025252525252477356,0.0,0.9870036674545796,0
0.0353535353534669,0.0,1.0793805154352722,0
0.04545454545445497,0.0,1.0000505284903187,0
0.0555555555554431,0.0,0.9382779139712325,0
0.06565656565643357,0.0,1.0401261725795121,0
0.07575757575742703,0.0,1.0961045403066192,0
0.08585858585842165,0.0,0.998232087015955,0
0.09595959595941628,0.0,0.9405164288432909,0
0.1060606060604109,0.0,1.0313506273223942,0
0.11616161616140486,0.0,1.085616733846675,0
0.12626262626239484,0.0,0.9953182341089423,0
0.13636363636337873,0.0,0.905368562190395,0
0.14646464646435964,0.0,0.9771903333853075,0
0.1565656565653403,0.0,1.072252901343286,0
0.1666666666663209,0.0,1.0273376678757014,0
0.17676767676730148,0.0,0.909272276562686,0
0.18686868686828212,0.0,0.9205226684409461,0
0.1969696969692627,0.0,1.038030141372798,0
0.20707070707024333,0.0,1.0851465776663698,0
0.21717171717122402,0.0,1.0110270099126404,0
0.2272727272722046,0.0,0.9123755157077454,0
0.23737373737318518,0.0,0.9381058927193965,0
0.24747474747416578,0.0,1.0502274192889454,0
0.2575757575751464,0.0,1.1031408195303463,0
0.267676767676127,0.0,1.039778154618748,0
0.27777777777710766,0.0,0.9412334499564435,0
0.2878787878780883,0.0,0.9130646897109315,0
0.2979797979790689,0.0,0.9893897285127756,0
0.3080808080800495,0.0,1.083056098855639,0
0.3181818181810302,0.0,1.1015165000280907,0
0.32828282828201083,0.0,1.0313378800564115,0
0.3383838383829914,0.0,0.9394094170958427,0
0.348484848483972,0.0,0.9028504714328789,0
0.3585858585849525,0.0,0.9461157029425933,0
0.3686868686859332,0.0,1.0346729851222272,0
0.3787878787869139,0.0,1.0979286511120827,0
0.3888888888878945,0.0,1.094771392500946,0
0.3989898989888751,0.0,1.0376506749251184,0
0.4090909090898557,0.0,0.9617271799570261,0
0.4191919191908363,0.0,0.9055208397352587,0
0.42929292929181695,0.0,0.9115836387229254,0
0.4393939393927976,0.0,0.9705220153854343,0
0.4494949494937782,0.0,1.0369411209479724,0
0.4595959595947588,0.0,1.0919142618353923,0
0.4696969696957394,0.0,1.1057487068817307,0
0.47979797979672,0.0,1.0767944947992414,0
0.48989898989770253,0.0,1.0354069921280857,0
0.49999999999869915,0.0,0.9801186208113642,0
0.5101010100997199,0.0,0.9184454147904734,0
0.5202020202007547,0.0,0.8920043331231072,0
0.5303030303017915,0.0,0.9080780746889783,0
